entry,numberOfJets,numberOfBJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
1203,3,0,151.947,247.839,111.579,37.0453,-1,-1.613,0.549924,-0.493441,0,-3.0346,0.312896,1.52333,0,25.8408,18.0196,6.39199,0
1204,2,0,192.878,218.868,47.6033,-1,-1,1.24813,0.592687,0,0,-1.79923,2.63767,0,0,38.2967,7.80529,0,0
1205,1,0,249.777,294.747,-1,-1,-1,-2.07327,0,0,0,-2.80285,0,0,0,19.9463,0,0,0
1206,1,0,262.186,204.466,-1,-1,-1,-0.742839,0,0,0,2.12588,0,0,0,22.5723,0,0,0
1207,5,0,395.475,215.567,93.2707,91.1088,52.2264,-0.499383,-0.879826,1.54735,-0.219962,3.08446,2.63652,2.41074,-2.86833,41.3609,12.3306,18.0812,4.66682
1208,2,0,143.994,144.046,46.6162,-1,-1,1.55532,1.21515,0,0,-2.25555,-1.83655,0,0,21.0111,8.67367,0,0
1209,1,0,173.828,220.531,-1,-1,-1,0.617031,0,0,0,-2.31685,0,0,0,24.1682,0,0,0
1210,1,0,269.718,175.621,-1,-1,-1,2.04499,0,0,0,1.04597,0,0,0,15.6759,0,0,0
1211,2,0,397.937,483.621,139.796,-1,-1,-0.259919,2.23966,0,0,-0.40717,-3.06805,0,0,96.1722,33.1406,0,0
1212,2,0,286.469,293.527,51.0436,-1,-1,-0.00769914,1.03719,0,0,2.10707,-2.56627,0,0,12.12,11.5462,0,0
1213,2,0,190.009,129.954,105.02,-1,-1,-2.1018,-2.27609,0,0,-0.745029,-1.73935,0,0,30.1094,15.8988,0,0
1214,1,0,236.981,234.807,-1,-1,-1,0.235322,0,0,0,2.80272,0,0,0,15.9994,0,0,0
1215,1,0,412.277,116.698,-1,-1,-1,0.304943,0,0,0,-1.12208,0,0,0,15.3094,0,0,0
1216,2,0,266.02,194.864,88.3084,-1,-1,1.43997,2.22454,0,0,1.92022,0.765849,0,0,29.541,9.35515,0,0
1217,5,0,144.595,124.252,75.1316,59.8565,47.6161,-0.792014,-0.517869,0.102481,-1.19229,1.43213,0.755798,-1.90635,-0.0268378,20.2708,13.2169,9.94603,7.57923
1218,1,0,201.228,230.841,-1,-1,-1,2.28421,0,0,0,-1.22993,0,0,0,23.4463,0,0,0
1219,4,0,310.569,152.129,68.7807,62.5961,43.8873,1.24706,-0.423897,0.789335,-0.19219,0.285458,1.19373,0.238623,-0.180129,29.993,17.4752,8.72515,6.51327
1220,1,0,160.086,207.366,-1,-1,-1,-1.07643,0,0,0,1.25792,0,0,0,27.8884,0,0,0
1221,2,0,315.662,207.899,142.877,-1,-1,-0.122913,-1.42083,0,0,-0.00620837,-0.448013,0,0,35.4455,22.3786,0,0
1222,1,0,296.979,298.235,-1,-1,-1,1.39777,0,0,0,-0.00350167,0,0,0,17.5352,0,0,0
1223,1,0,331.4,309.811,-1,-1,-1,-1.54287,0,0,0,0.380326,0,0,0,24.9538,0,0,0
1224,1,0,204.102,190.277,-1,-1,-1,0.635745,0,0,0,-0.528924,0,0,0,22.6021,0,0,0
1225,2,0,299.001,232.694,73.509,-1,-1,0.731664,-0.566782,0,0,-0.0836359,-0.848993,0,0,23.3072,10.2016,0,0
1226,2,0,274.034,202.167,50.3597,-1,-1,-0.82173,0.650437,0,0,-1.59049,-1.32956,0,0,18.732,8.31075,0,0
1227,2,0,451.049,357.728,45.2992,-1,-1,-0.236952,-1.73237,0,0,-1.90941,-1.90873,0,0,27.2146,10.0178,0,0
1228,1,0,188.703,182.001,-1,-1,-1,1.23321,0,0,0,-2.60431,0,0,0,21.7636,0,0,0
1229,2,0,186.61,149.508,46.8394,-1,-1,-0.85812,0.433639,0,0,0.845831,0.146411,0,0,23.5197,10.8882,0,0
1230,1,0,225.347,234.029,-1,-1,-1,1.43694,0,0,0,-2.97687,0,0,0,18.6847,0,0,0
1231,1,0,203.426,228.901,-1,-1,-1,-1.28237,0,0,0,1.53373,0,0,0,22.9169,0,0,0
1232,1,0,508.939,614.395,-1,-1,-1,-1.29274,0,0,0,0.619658,0,0,0,57.4605,0,0,0
1233,2,0,189.05,135.346,64.0433,-1,-1,1.1269,1.3416,0,0,-0.450395,-0.89856,0,0,29.6002,8.7592,0,0
1234,2,0,262.181,290.936,44.5998,-1,-1,0.113769,0.449507,0,0,-1.22557,2.28235,0,0,18.7681,8.11968,0,0
1235,1,0,144.131,194.325,-1,-1,-1,-0.312736,0,0,0,1.63775,0,0,0,16.5296,0,0,0
1236,3,0,169.059,187.203,47.8745,37.6895,-1,0.636635,-2.34713,0.910922,0,2.49825,-1.11757,3.0028,0,20.9471,7.87521,6.6549,0
1237,3,0,241.477,122.048,62.773,59.1899,-1,-0.24749,-0.434603,-1.24705,0,-2.84091,-1.50618,-1.85432,0,22.1166,11.8642,9.67462,0
1238,1,0,282.236,292.725,-1,-1,-1,-0.052896,0,0,0,-0.640249,0,0,0,23.1481,0,0,0
1239,1,0,414.352,416.359,-1,-1,-1,-1.06884,0,0,0,2.63574,0,0,0,34.8962,0,0,0
1240,3,0,263.136,325.228,127.061,94.3843,-1,-0.649609,-1.45926,-1.30693,0,0.152855,-2.52521,-1.04788,0,21.4442,17.1927,15.702,0
1241,3,0,104.74,118.288,112.402,67.9464,-1,-0.268813,0.686988,-1.49347,0,-1.47546,1.27524,-1.38198,0,26.0711,18.4713,8.2127,0
1242,1,0,256.92,191.037,-1,-1,-1,-1.11479,0,0,0,2.09913,0,0,0,26.7402,0,0,0
1243,1,0,262.865,219.151,-1,-1,-1,-2.37879,0,0,0,1.08474,0,0,0,17.3886,0,0,0
1244,3,0,125.209,178.416,44.7034,38.1651,-1,1.439,0.51569,0.540124,0,0.199545,2.8394,1.89704,0,18.2879,8.08345,6.4209,0
1245,1,0,286.066,278.082,-1,-1,-1,1.88478,0,0,0,3.0809,0,0,0,38.7679,0,0,0
1246,1,0,198.052,178.265,-1,-1,-1,0.101541,0,0,0,2.10499,0,0,0,36.7124,0,0,0
1247,1,0,215.087,229.546,-1,-1,-1,0.629647,0,0,0,2.22571,0,0,0,18.977,0,0,0
1248,2,0,153.936,118.707,104.23,-1,-1,0.210563,0.132361,0,0,-2.26198,-1.37238,0,0,14.9654,16.7409,0,0
1249,4,0,424.706,219.663,152.486,86.0705,69.808,1.6271,2.1844,0.452732,1.14122,-0.960048,-1.15386,-2.03873,-1.23814,34.7195,9.7395,12.4134,11.791
1250,1,0,328.534,335.11,-1,-1,-1,-0.614091,0,0,0,-1.31706,0,0,0,18.3047,0,0,0
1251,2,0,232.773,178.188,91.9176,-1,-1,1.31638,0.573667,0,0,-2.76039,-1.67588,0,0,31.9329,8.69605,0,0
1252,3,0,207.009,277.286,149.557,36.5587,-1,-0.856543,1.9638,-1.6103,0,0.488047,-1.77316,1.92751,0,21.903,13.1473,8.04851,0
1253,2,0,217.886,170.478,124.141,-1,-1,-0.119933,-0.834249,0,0,-3.14044,-1.92869,0,0,15.4734,20.1114,0,0
1254,2,0,484.5,388.408,184.94,-1,-1,1.08141,-0.751557,0,0,-2.32741,-1.3704,0,0,24.2767,17.9316,0,0
1255,2,0,347.696,304.658,83.4891,-1,-1,-0.20877,-1.44182,0,0,-0.344747,1.34526,0,0,29.2031,7.79685,0,0
1256,1,0,147.622,139.691,-1,-1,-1,0.399436,0,0,0,-0.670539,0,0,0,12.8016,0,0,0
1257,2,0,372.404,166.583,156.228,-1,-1,-1.34783,-0.88747,0,0,1.84055,1.78241,0,0,20.824,18.9701,0,0
1258,2,0,144.351,169.781,40.9763,-1,-1,-0.341779,0.931266,0,0,0.549516,-1.50783,0,0,31.4224,6.5218,0,0
1259,1,0,350.931,362.247,-1,-1,-1,1.43847,0,0,0,-1.21823,0,0,0,27.5247,0,0,0
1260,4,0,253.829,291.894,158.514,94.1583,49.7945,-0.426074,-2.27406,-1.08145,0.330887,-2.89233,1.50874,1.18762,0.553798,40.4923,22.2851,10.8393,6.67339
1261,3,0,141.541,337.962,223.407,76.9224,-1,-1.27701,-0.704969,-0.814243,0,1.67299,-2.12541,1.55034,0,66.2195,21.0236,5.98181,0
1262,2,0,297.676,243.707,39.559,-1,-1,-1.58814,-1.58827,0,0,-1.1976,-0.500861,0,0,21.2796,7.98984,0,0
1263,2,0,173.208,111.935,102.88,-1,-1,-1.69075,0.832425,0,0,2.27412,-2.156,0,0,17.3574,20.4007,0,0
1264,1,0,282.377,303.267,-1,-1,-1,-0.314495,0,0,0,-1.51689,0,0,0,17.7159,0,0,0
1265,1,0,155.2,168.907,-1,-1,-1,-0.0724712,0,0,0,0.132161,0,0,0,23.7302,0,0,0
1266,2,0,220.414,205.925,58.3228,-1,-1,-0.840677,-1.03488,0,0,1.72146,1.32614,0,0,52.1524,11.3961,0,0
1267,2,0,120.15,206.628,118.685,-1,-1,0.710274,-2.02687,0,0,1.9272,-1.96772,0,0,14.6606,9.02257,0,0
1268,2,0,277.706,156.649,135.903,-1,-1,-1.1164,-0.00110348,0,0,-0.814466,-1.58597,0,0,10.3184,26.0899,0,0
1269,3,0,317.672,276.267,101.779,52.8666,-1,1.36046,0.88342,-0.192717,0,-2.29188,-2.25765,0.599258,0,29.3061,10.2347,8.38846,0
1270,3,0,405.031,464.291,422.46,163.769,-1,-2.20685,-0.689469,-0.648121,0,1.52254,-2.1621,-2.92241,0,84.549,37.0724,21.63,0
1271,3,0,83.5906,215.301,195.255,66.6333,-1,-0.585847,0.633503,-0.935763,0,-1.55742,1.51157,-2.48072,0,23.5151,23.5609,9.3282,0
1272,1,0,159.289,162.281,-1,-1,-1,-1.91261,0,0,0,1.11482,0,0,0,13.0861,0,0,0
1273,1,0,132.21,146.013,-1,-1,-1,-2.28778,0,0,0,0.923369,0,0,0,15.936,0,0,0
1274,1,0,229.678,335.874,-1,-1,-1,-0.231578,0,0,0,-0.775673,0,0,0,25.6317,0,0,0
1275,2,0,148.627,140.132,98.595,-1,-1,0.289478,0.116312,0,0,0.522017,-0.00704341,0,0,28.2845,15.9555,0,0
1276,1,0,277.286,254.492,-1,-1,-1,0.195441,0,0,0,0.0669359,0,0,0,25.3432,0,0,0
1277,4,0,363.871,195.761,116.335,68.3129,45.0846,-0.514946,1.08724,0.883687,1.73678,-0.963429,-0.225067,0.392002,-0.326189,25.9967,18.3786,6.11792,7.67565
1278,2,0,135.441,236.776,129.723,-1,-1,1.14591,-0.325792,0,0,1.52278,-1.89581,0,0,21.7367,15.8417,0,0
1279,1,0,153.088,191.132,-1,-1,-1,1.71822,0,0,0,0.807435,0,0,0,29.6132,0,0,0
1280,1,0,267.439,274.555,-1,-1,-1,0.878842,0,0,0,2.48145,0,0,0,27.4638,0,0,0
1281,1,0,179.346,203.71,-1,-1,-1,-0.948952,0,0,0,1.16135,0,0,0,24.6797,0,0,0
1282,2,0,229.762,135.854,111.117,-1,-1,2.36281,-0.021581,0,0,-1.49029,-2.3336,0,0,17.227,16.1172,0,0
1283,2,0,337.217,272.747,47.5053,-1,-1,0.529214,0.894455,0,0,3.09088,-2.85892,0,0,38.976,6.56331,0,0
1284,2,0,114.637,284.602,185.904,-1,-1,0.209725,-1.97094,0,0,2.39149,-0.721105,0,0,46.8421,20.7551,0,0
1285,3,0,196.096,318.955,225.236,48.1824,-1,0.905959,-0.0427407,-2.12304,0,1.79008,-1.74248,-2.01313,0,26.5906,43.5301,5.1708,0
1286,2,0,356.35,317.12,50.0333,-1,-1,0.710249,-1.4637,0,0,-2.24703,-1.34681,0,0,35.1841,9.24518,0,0
1287,2,0,205.006,218.578,43.9472,-1,-1,-2.25659,0.263246,0,0,1.8596,-1.39,0,0,26.1126,7.59729,0,0
1288,1,0,220.596,228.283,-1,-1,-1,0.733957,0,0,0,0.333056,0,0,0,39.3352,0,0,0
1289,4,0,133.818,201.024,78.9295,66.5422,54.6706,-0.140155,-0.202076,0.965254,-0.863915,0.0305026,-3.12598,-2.62527,0.349297,20.1434,12.8747,10.5672,9.76379
1290,1,0,268.217,261.643,-1,-1,-1,-1.90142,0,0,0,1.24298,0,0,0,17.2779,0,0,0
1291,4,0,200.906,198.778,46.6418,44.4508,41.3654,1.29732,-0.502009,0.810286,0.75741,1.27776,2.87066,1.11881,2.99324,28.1624,6.90705,5.36971,7.77255
1292,2,0,366.253,338.48,41.6133,-1,-1,0.371547,-1.07253,0,0,1.28659,2.27372,0,0,27.4428,9.25488,0,0
1293,1,0,176.542,209.228,-1,-1,-1,1.14111,0,0,0,-3.01824,0,0,0,19.378,0,0,0
1294,3,0,183.615,511.819,72.7964,38.551,-1,0.118087,-0.231748,-1.3122,0,-2.29403,0.796244,0.670812,0,26.1981,13.5862,9.29241,0
1295,2,0,88.3076,198.66,146.19,-1,-1,0.815291,-0.760397,0,0,1.86978,-1.05323,0,0,20.4274,18.2938,0,0
1296,1,0,244.686,197.352,-1,-1,-1,-1.03478,0,0,0,-0.383812,0,0,0,26.7227,0,0,0
1297,3,0,202.433,89.2826,89.0699,81.8138,-1,-1.55916,-1.48376,-2.31608,0,-0.182515,1.22901,-0.776535,0,10.9075,10.7579,8.53644,0
1298,3,0,259.838,168.149,98.4403,93.2039,-1,0.89852,-1.41403,0.00862775,0,2.71718,1.6088,-2.27206,0,27.7692,16.4706,16.7384,0
1299,1,0,158.397,166.539,-1,-1,-1,1.39445,0,0,0,-2.19219,0,0,0,24.0033,0,0,0
1300,2,0,301.915,307.42,64.9858,-1,-1,0.969149,-1.74812,0,0,0.566791,-2.61424,0,0,31.0646,8.28658,0,0
1301,2,0,329.3,266.184,49.807,-1,-1,0.479756,-1.72689,0,0,0.177037,1.03718,0,0,30.3238,11.5091,0,0
1302,4,0,168.733,246.989,124.673,39.7208,38.2576,0.627166,0.312598,1.16061,1.45043,-0.818729,-3.1296,-1.04293,1.17802,22.9083,27.7309,7.48016,8.5392
1303,2,0,127.189,202.578,49.6271,-1,-1,-1.35482,-2.22718,0,0,0.990318,-2.22611,0,0,25.2007,9.18262,0,0
1304,4,0,144.781,178.761,115.566,51.3485,36.5468,-0.0478047,0.298715,1.64666,0.0351592,-2.76165,0.913134,-2.93038,-2.27664,37.2775,19.0263,6.08429,6.27835
1305,1,0,177.771,187.337,-1,-1,-1,-0.0958898,0,0,0,-3.05882,0,0,0,36.8722,0,0,0
1306,1,0,452.164,439.288,-1,-1,-1,1.42579,0,0,0,1.64337,0,0,0,29.324,0,0,0
1307,2,0,202.218,410.488,85.7659,-1,-1,2.02049,-1.73763,0,0,3.07887,-1.03514,0,0,28.1702,16.7197,0,0
1308,3,0,196.061,329.268,118.885,35.5835,-1,-1.47183,1.51129,-0.963659,0,0.0469518,-3.07045,-0.118162,0,30.939,16.6659,5.50426,0
1309,1,0,213.645,194.084,-1,-1,-1,0.198139,0,0,0,-1.73717,0,0,0,19.7705,0,0,0
1310,2,0,303.125,221.979,184.262,-1,-1,0.962172,0.587437,0,0,-1.52978,-3.09578,0,0,16.7347,18.8847,0,0
1311,2,0,215.644,178.822,43.7548,-1,-1,-1.06512,-2.37622,0,0,2.26267,-0.0469354,0,0,18.0784,7.1244,0,0
1312,2,0,191.061,194.163,89.5334,-1,-1,-0.613109,1.01999,0,0,-1.15917,-0.636187,0,0,21.3589,15.9048,0,0
1313,1,0,274.164,279.298,-1,-1,-1,0.180172,0,0,0,2.36809,0,0,0,32.1362,0,0,0
1314,1,0,208.743,190.524,-1,-1,-1,-1.09165,0,0,0,-2.70545,0,0,0,30.8201,0,0,0
1315,1,0,356.618,390.136,-1,-1,-1,1.65184,0,0,0,3.08997,0,0,0,32.3193,0,0,0
1316,1,0,564.242,604.746,-1,-1,-1,0.848212,0,0,0,-1.12722,0,0,0,30.5554,0,0,0
1317,2,0,250.006,234.908,48.5621,-1,-1,-0.529063,1.11837,0,0,-2.24103,-2.96361,0,0,19.84,5.2706,0,0
1318,3,0,184.333,207.247,61.459,38.5423,-1,1.05229,0.382984,0.712553,0,2.34229,-1.86128,-1.54189,0,32.5483,12.2648,5.76208,0
1319,3,0,77.4475,216.513,119.406,86.2415,-1,1.56457,0.223832,1.61021,0,2.48686,-0.437104,-0.0586736,0,21.0755,17.369,14.743,0
1320,2,0,190.787,200.768,52.7573,-1,-1,-2.10431,-0.894404,0,0,1.70931,-1.79468,0,0,25.816,7.46127,0,0
1321,1,0,303.685,315.245,-1,-1,-1,-0.250093,0,0,0,0.611689,0,0,0,42.0795,0,0,0
1322,1,0,255.396,244.523,-1,-1,-1,-0.410483,0,0,0,1.34475,0,0,0,26.125,0,0,0
1323,2,0,316.926,184.221,93.5575,-1,-1,-0.836834,-0.47145,0,0,-0.0527659,-0.281759,0,0,18.6449,11.6884,0,0
1324,1,0,220.944,241.578,-1,-1,-1,-0.773764,0,0,0,-2.20449,0,0,0,29.4504,0,0,0
1325,2,0,302.751,296.008,36.5444,-1,-1,-0.418254,-0.144176,0,0,1.74233,2.52186,0,0,36.7171,7.54497,0,0
1326,1,0,165.319,222.589,-1,-1,-1,0.568591,0,0,0,-3.012,0,0,0,23.2292,0,0,0
1327,3,0,311.378,275.439,78.7217,71.2085,-1,0.399396,0.202488,-0.040367,0,-0.0708936,0.648373,-1.69725,0,28.4457,12.0494,7.93591,0
1328,1,0,405.938,455.477,-1,-1,-1,0.214032,0,0,0,0.127499,0,0,0,29.2042,0,0,0
1329,3,0,209.252,233.408,122.291,120.186,-1,-0.107289,2.31205,2.14058,0,-3.07125,0.529126,1.26863,0,54.7415,14.0107,14.9369,0
1330,3,0,195.877,129.565,48.5267,38.7637,-1,-1.28017,-1.95772,-1.62455,0,2.77095,1.69485,0.873728,0,21.8345,9.46379,8.34821,0
1331,1,0,259.693,256.446,-1,-1,-1,-0.881429,0,0,0,-2.61949,0,0,0,28.5839,0,0,0
1332,2,0,294.71,209.085,63.4564,-1,-1,0.945976,-0.137792,0,0,0.385626,0.55161,0,0,30.4043,10.56,0,0
1333,1,0,223.578,189.067,-1,-1,-1,-1.92421,0,0,0,3.01424,0,0,0,22.8981,0,0,0
1334,3,0,328.713,304.668,122.452,44.0756,-1,-1.95473,0.609744,1.04772,0,-2.15636,-1.19257,2.43988,0,57.6346,11.9092,7.39601,0
1335,1,0,195.776,213.79,-1,-1,-1,-0.464692,0,0,0,1.51962,0,0,0,14.9592,0,0,0
1336,3,0,224.686,86.7655,68.3873,39.5649,-1,-0.126915,0.705676,-1.27759,0,-1.44765,-1.13335,-1.51993,0,11.5539,6.36776,3.45765,0
1337,2,0,224.964,285.377,99.8578,-1,-1,0.243941,-0.199641,0,0,-0.458117,-2.79328,0,0,17.7774,18.155,0,0
1338,1,0,249.542,228.104,-1,-1,-1,1.6076,0,0,0,2.52659,0,0,0,28.7347,0,0,0
1339,1,0,270.005,284.906,-1,-1,-1,-0.441767,0,0,0,-2.00501,0,0,0,43.8156,0,0,0
1340,2,0,377.269,474.101,102.482,-1,-1,0.520262,-1.29959,0,0,-0.245117,2.367,0,0,36.9982,16.9681,0,0
1341,1,0,105.559,171.556,-1,-1,-1,-0.506572,0,0,0,-1.79429,0,0,0,24.8467,0,0,0
1342,2,0,124.421,199.801,38.967,-1,-1,-0.0495934,2.076,0,0,2.82988,-0.888843,0,0,25.4471,8.06915,0,0
1343,2,0,117.985,248.315,43.4736,-1,-1,-0.0865672,1.44403,0,0,-2.45237,0.790788,0,0,18.5145,10.0709,0,0
1344,2,0,58.0627,161.928,38.8574,-1,-1,-0.898852,-0.432682,0,0,-0.672017,2.50281,0,0,23.8451,7.26517,0,0
1345,1,0,456.356,475.8,-1,-1,-1,1.65704,0,0,0,-1.1595,0,0,0,41.0391,0,0,0
1346,1,0,168.492,200.076,-1,-1,-1,-1.01527,0,0,0,-0.953108,0,0,0,12.6491,0,0,0
1347,1,0,212.37,151.487,-1,-1,-1,0.768937,0,0,0,3.03059,0,0,0,38.0229,0,0,0
1348,3,0,239.647,131.591,116.791,71.409,-1,0.253269,-0.163623,-0.274859,0,-1.56668,-1.83736,-0.0944884,0,21.6598,15.5465,15.9269,0
1349,1,0,217.003,178.969,-1,-1,-1,1.94364,0,0,0,1.96304,0,0,0,28.9839,0,0,0
1350,3,0,250.181,118.653,81.665,41.1859,-1,1.14398,2.34289,1.7148,0,0.842063,0.790657,0.887779,0,16.6398,6.33924,6.87946,0
1351,3,0,514.011,222.46,118.134,38.8953,-1,-0.561783,-0.946505,-0.0124617,0,-2.45103,-2.17398,-2.21253,0,41.1758,17.0077,8.04038,0
1352,1,0,266.912,227.578,-1,-1,-1,-2.20649,0,0,0,0.563565,0,0,0,49.0791,0,0,0
1353,2,0,317.841,355.662,41.7479,-1,-1,-0.861112,-0.883609,0,0,-1.36956,1.91333,0,0,46.8214,9.52507,0,0
1354,1,0,134.581,209.657,-1,-1,-1,0.28743,0,0,0,-1.59994,0,0,0,16.8727,0,0,0
1355,2,0,471.411,283.953,192.68,-1,-1,-0.548784,-1.19797,0,0,-1.66028,-1.8636,0,0,30.5531,12.2597,0,0
1356,1,0,192.647,270.966,-1,-1,-1,-1.39345,0,0,0,0.385171,0,0,0,24.3524,0,0,0
1357,1,0,435.858,455.139,-1,-1,-1,-0.242484,0,0,0,-1.93052,0,0,0,40.8632,0,0,0
1358,1,0,218.798,238.608,-1,-1,-1,0.0538698,0,0,0,0.666161,0,0,0,16.725,0,0,0
1359,1,0,194.922,153.207,-1,-1,-1,-1.0943,0,0,0,-2.73278,0,0,0,20.7458,0,0,0
1360,1,0,194.778,178.718,-1,-1,-1,0.996978,0,0,0,2.95367,0,0,0,19.2739,0,0,0
1361,2,0,164.939,179.074,56.6174,-1,-1,1.73407,1.25104,0,0,2.10586,1.65155,0,0,23.2523,12.1678,0,0
1362,3,0,384.301,426.403,60.3032,42.4849,-1,1.90367,-1.90703,1.35035,0,0.235268,-2.79221,-0.766977,0,40.8848,12.8672,8.19756,0
1363,1,0,168.49,178.394,-1,-1,-1,1.5114,0,0,0,-0.753175,0,0,0,23.7697,0,0,0
1364,1,0,211.926,194.765,-1,-1,-1,0.535385,0,0,0,2.49115,0,0,0,36.1461,0,0,0
1365,3,0,134.966,196.714,165.697,87.5301,-1,0.351294,-0.60982,-0.228906,0,-0.963252,1.84761,1.17835,0,14.4648,22.2203,12.014,0
1366,1,0,197.115,223.265,-1,-1,-1,1.64694,0,0,0,-2.56614,0,0,0,22.5426,0,0,0
1367,1,0,88.063,189.392,-1,-1,-1,0.64501,0,0,0,-2.31868,0,0,0,18.7985,0,0,0
1368,1,0,201.213,277.201,-1,-1,-1,0.226177,0,0,0,0.0317222,0,0,0,26.5692,0,0,0
1369,1,0,165.822,210.702,-1,-1,-1,-1.31993,0,0,0,-0.124624,0,0,0,44.6265,0,0,0
1370,1,0,185.426,191.464,-1,-1,-1,-1.83647,0,0,0,-2.10602,0,0,0,30.3174,0,0,0
1371,1,0,222.601,190.511,-1,-1,-1,0.779787,0,0,0,-1.56881,0,0,0,27.7822,0,0,0
1372,1,0,364.421,350.646,-1,-1,-1,1.50809,0,0,0,1.45422,0,0,0,27.6802,0,0,0
1373,2,0,230.086,372.623,59.1013,-1,-1,-0.87381,-0.0859477,0,0,-3.11688,-2.01762,0,0,23.8255,9.07175,0,0
1374,1,0,219.075,218.087,-1,-1,-1,0.354014,0,0,0,2.09497,0,0,0,23.3114,0,0,0
1375,4,0,554.33,281.819,220.141,69.3282,56.4096,-0.361116,2.09872,1.64144,-0.589105,-2.146,-2.66264,-2.77346,2.9151,28.9986,27.5892,13.1204,7.73747
1376,1,0,259.685,213.254,-1,-1,-1,-1.07756,0,0,0,2.13989,0,0,0,24.2968,0,0,0
1377,1,0,230.883,139.96,-1,-1,-1,1.10508,0,0,0,-3.04663,0,0,0,18.1856,0,0,0
1378,2,0,407.955,313.712,46.5817,-1,-1,0.436663,-0.294064,0,0,2.49197,2.05569,0,0,30.7163,10.6242,0,0
1379,3,0,191.128,282.953,103.498,53.66,-1,0.129792,-1.00363,0.230416,0,0.324229,2.58192,-1.12467,0,16.8347,20.7305,9.09648,0
1380,1,0,278.435,268.342,-1,-1,-1,0.150848,0,0,0,-3.04128,0,0,0,29.7297,0,0,0
1381,2,0,154.942,194.966,46.2813,-1,-1,-0.426929,1.67931,0,0,0.241858,-3.07834,0,0,21.8984,7.6273,0,0
1382,1,0,246.071,276.448,-1,-1,-1,2.01933,0,0,0,-2.58541,0,0,0,29.522,0,0,0
1383,2,0,332.685,251.822,85.2764,-1,-1,1.9652,1.9401,0,0,0.815884,0.253572,0,0,27.0128,12.7354,0,0
1384,1,0,204.991,224.64,-1,-1,-1,-2.04197,0,0,0,-0.514505,0,0,0,19.0603,0,0,0
1385,4,0,375.937,325.684,126.234,91.3054,75.0394,2.20723,1.48148,0.541741,1.67847,-0.967179,0.393825,-0.934421,2.04187,36.7895,18.195,13.9366,10.9944
1386,1,0,234.915,223.63,-1,-1,-1,-0.728536,0,0,0,1.09156,0,0,0,13.2565,0,0,0
1387,3,0,89.6649,205.082,44.0894,42.894,-1,-0.123414,0.000920692,-0.941472,0,1.49359,0.836955,-2.30042,0,24.7852,5.91704,7.35671,0
1388,3,0,351.718,238.929,67.1919,35.1409,-1,1.74967,-2.26116,0.644992,0,0.070913,1.61792,-0.0378056,0,15.612,11.8397,8.33463,0
1389,3,0,46.7115,184.164,105.625,35.7335,-1,0.425406,1.90413,-0.722952,0,0.439283,-2.58623,-1.73008,0,27.7193,12.214,7.59487,0
1390,1,0,257.05,231.804,-1,-1,-1,0.771489,0,0,0,-2.53388,0,0,0,22.8478,0,0,0
1391,2,0,268.665,337.854,163.812,-1,-1,0.864503,0.990894,0,0,-2.39567,-0.166037,0,0,31.3375,11.2929,0,0
1392,3,0,128.082,183.535,43.6062,35.9466,-1,-1.18934,-2.13237,0.709441,0,2.77195,-0.218426,-1.30966,0,30.0318,6.24826,4.42409,0
1393,1,0,235.634,257.481,-1,-1,-1,2.12975,0,0,0,-1.24624,0,0,0,17.0604,0,0,0
1394,2,0,400.106,219.681,216.065,-1,-1,-0.326928,2.13697,0,0,1.21432,1.98083,0,0,20.13,12.8636,0,0
1395,2,0,159.553,211.264,53.6634,-1,-1,-0.996291,-2.24365,0,0,-2.74878,0.322124,0,0,34.8201,8.85812,0,0
1396,3,0,448.415,465.654,51.5827,35.6539,-1,-0.630782,-1.4625,-1.09501,0,0.139083,-2.18539,0.601376,0,49.1805,7.38228,7.03672,0
1397,2,0,276.216,208.361,93.3784,-1,-1,-0.637169,1.83229,0,0,2.89149,1.61944,0,0,26.6528,15.508,0,0
1398,1,0,167.701,217.646,-1,-1,-1,-0.771166,0,0,0,0.300272,0,0,0,28.9715,0,0,0
1399,2,0,214.086,256.794,58.8962,-1,-1,1.03596,0.11447,0,0,-1.24096,0.952298,0,0,27.0073,8.40691,0,0
1400,1,0,221.687,226.332,-1,-1,-1,-1.86797,0,0,0,-1.21694,0,0,0,21.9253,0,0,0
1401,1,0,254.872,199.779,-1,-1,-1,-0.629415,0,0,0,-1.41136,0,0,0,20.4035,0,0,0
1402,1,0,160.556,174.419,-1,-1,-1,-0.639345,0,0,0,-3.11007,0,0,0,18.6431,0,0,0
1403,3,0,77.513,316.266,174.417,137.787,-1,1.03989,-1.18847,-1.67407,0,1.51691,-0.785023,-2.33884,0,49.1567,22.6132,15.5472,0
1404,3,0,462.002,330.927,65.7321,53.3566,-1,-1.00546,-1.6906,1.71886,0,0.449903,1.37408,0.453629,0,34.1184,8.07278,8.59418,0
1405,2,0,137.889,198.914,58.594,-1,-1,0.912164,-2.21889,0,0,1.08521,-2.10242,0,0,19.2766,9.8474,0,0
