entry,numberOfJets,met,jetPtRec[0],jetPtRec[1],jetPtRec[2],jetPtRec[3],jetEtaRec[0],jetEtaRec[1],jetEtaRec[2],jetEtaRec[3],jetPhiRec[0],jetPhiRec[1],jetPhiRec[2],jetPhiRec[3],jetMass[0],jetMass[1],jetMass[2],jetMass[3]
163,1,454.873,490.063,-1,-1,-1,0.17893,2.21283,1.34755,0.219365,1.52907,2.17444,2.11532,-2.98614,29.3722,8.2999,10.1263,5.17761
164,1,155.108,178.445,-1,-1,-1,0.990563,2.21283,1.34755,0.219365,-0.401914,2.17444,2.11532,-2.98614,29.7481,8.2999,10.1263,5.17761
165,2,800.993,793.595,80.9854,-1,-1,1.1857,0.306643,1.34755,0.219365,-0.349091,-1.67003,2.11532,-2.98614,55.0458,15.0068,10.1263,5.17761
166,4,218.224,143.128,71.3532,44.6537,39.2337,-0.0207386,-2.03199,0.818512,0.13731,-2.05508,-0.781069,-2.85647,-2.80417,16.1986,5.13441,5.12289,8.8644
167,1,300.063,318.638,-1,-1,-1,-1.21517,-2.03199,0.818512,0.13731,0.697693,-0.781069,-2.85647,-2.80417,23.2255,5.13441,5.12289,8.8644
168,5,300.004,695.969,413.55,95.5729,71.1929,-0.785194,0.827991,0.43295,1.67438,1.32597,-1.65874,-0.761253,-0.838027,57.2304,40.2823,12.7927,10.9145
169,1,197.973,237.654,-1,-1,-1,0.280448,0.827991,0.43295,1.67438,0.0614321,-1.65874,-0.761253,-0.838027,11.226,40.2823,12.7927,10.9145
170,1,245.443,202.997,-1,-1,-1,-0.551192,0.827991,0.43295,1.67438,0.551366,-1.65874,-0.761253,-0.838027,23.3785,40.2823,12.7927,10.9145
171,1,170.623,186.224,-1,-1,-1,-1.66145,0.827991,0.43295,1.67438,-1.98068,-1.65874,-0.761253,-0.838027,19.852,40.2823,12.7927,10.9145
172,2,1105.1,941.162,258.646,-1,-1,1.18927,-0.488392,0.43295,1.67438,0.582114,1.53084,-0.761253,-0.838027,58.4976,15.9766,12.7927,10.9145
173,1,174.481,266.81,-1,-1,-1,-0.910599,-0.488392,0.43295,1.67438,-1.85537,1.53084,-0.761253,-0.838027,23.9034,15.9766,12.7927,10.9145
174,2,222.578,249.887,64.3047,-1,-1,-1.2663,-0.187727,0.43295,1.67438,0.803637,-1.31586,-0.761253,-0.838027,24.622,14.1106,12.7927,10.9145
175,2,115.849,210.749,101.286,-1,-1,-0.372946,0.32854,0.43295,1.67438,-0.0553767,2.38935,-0.761253,-0.838027,26.5173,8.17725,12.7927,10.9145
176,2,287.245,268.88,45.8673,-1,-1,1.33156,0.994781,0.43295,1.67438,0.587588,0.927293,-0.761253,-0.838027,39.025,10.0141,12.7927,10.9145
177,1,180.217,186.687,-1,-1,-1,-0.91132,0.994781,0.43295,1.67438,1.6461,0.927293,-0.761253,-0.838027,25.48,10.0141,12.7927,10.9145
178,1,228.792,212.093,-1,-1,-1,0.324231,0.994781,0.43295,1.67438,-2.20299,0.927293,-0.761253,-0.838027,33.2381,10.0141,12.7927,10.9145
179,1,244.188,230.073,-1,-1,-1,-0.694163,0.994781,0.43295,1.67438,-2.45015,0.927293,-0.761253,-0.838027,19.2893,10.0141,12.7927,10.9145
180,1,317.285,268.941,-1,-1,-1,-2.27476,0.994781,0.43295,1.67438,-2.24205,0.927293,-0.761253,-0.838027,11.7447,10.0141,12.7927,10.9145
181,2,137.237,192.105,99.8556,-1,-1,0.400905,1.10203,0.43295,1.67438,3.0453,-0.956832,-0.761253,-0.838027,11.1311,11.5164,12.7927,10.9145
182,1,220.284,211.769,-1,-1,-1,1.51822,1.10203,0.43295,1.67438,2.43901,-0.956832,-0.761253,-0.838027,25.5614,11.5164,12.7927,10.9145
183,2,185.178,226.431,64.2256,-1,-1,-1.95361,1.10296,0.43295,1.67438,1.11249,3.13045,-0.761253,-0.838027,21.0058,12.0074,12.7927,10.9145
184,1,176.31,113.981,-1,-1,-1,-2.1867,1.10296,0.43295,1.67438,-1.54444,3.13045,-0.761253,-0.838027,7.39127,12.0074,12.7927,10.9145
185,1,201.703,186.021,-1,-1,-1,-1.40743,1.10296,0.43295,1.67438,-2.24106,3.13045,-0.761253,-0.838027,25.1397,12.0074,12.7927,10.9145
186,2,30.6024,259.407,213.355,-1,-1,1.60606,0.796354,0.43295,1.67438,1.06677,-1.99293,-0.761253,-0.838027,36.8156,35.3235,12.7927,10.9145
187,2,177.271,508.636,337.526,-1,-1,1.19032,-2.25183,0.43295,1.67438,-0.296074,2.76395,-0.761253,-0.838027,39.4503,27.3478,12.7927,10.9145
188,2,392.434,343.856,154.538,-1,-1,-2.09871,-2.17181,0.43295,1.67438,0.0776293,0.785708,-0.761253,-0.838027,34.5459,28.5728,12.7927,10.9145
189,4,293.964,146.064,120.161,47.1239,39.3293,0.972546,-0.0177177,1.67559,1.11996,-2.57024,-0.780079,-2.13407,-1.60259,18.9484,19.4281,9.22508,6.82389
190,2,212.862,229.978,56.1874,-1,-1,2.39163,-1.43265,1.67559,1.11996,-0.84533,0.941339,-2.13407,-1.60259,19.0704,9.52323,9.22508,6.82389
191,1,270.105,307.156,-1,-1,-1,0.32754,-1.43265,1.67559,1.11996,2.81707,0.941339,-2.13407,-1.60259,10.63,9.52323,9.22508,6.82389
192,4,213.462,366.827,278.704,80.3524,52.8427,-2.32175,-1.39985,-2.07929,-0.306828,1.4984,-1.3611,0.203938,-1.25996,26.1107,33.5809,12.9915,13.4027
193,1,206.371,198.158,-1,-1,-1,1.59267,-1.39985,-2.07929,-0.306828,2.22779,-1.3611,0.203938,-1.25996,30.355,33.5809,12.9915,13.4027
194,4,89.0373,176.974,158.689,77.5352,41.2667,-1.82119,0.507685,1.18169,-0.898328,1.82329,-2.41779,-0.783944,0.993905,19.9287,19.9545,9.04722,6.90085
195,4,210.33,284.717,64.4533,61.6686,40.2286,-1.69111,-2.20126,-1.86388,-0.679742,-1.62493,2.59598,2.31481,2.70472,19.6372,10.1271,7.77701,8.29254
196,1,280.391,50.2817,-1,-1,-1,-1.43357,-2.20126,-1.86388,-0.679742,2.03407,2.59598,2.31481,2.70472,9.14034,10.1271,7.77701,8.29254
197,2,331.476,285.5,85.1074,-1,-1,-1.27972,-1.08219,-1.86388,-0.679742,3.0974,2.53841,2.31481,2.70472,24.9655,13.6826,7.77701,8.29254
198,1,264.463,266.542,-1,-1,-1,-0.243905,-1.08219,-1.86388,-0.679742,-0.912125,2.53841,2.31481,2.70472,19.4332,13.6826,7.77701,8.29254
199,1,259.213,228.797,-1,-1,-1,-1.08281,-1.08219,-1.86388,-0.679742,-2.86564,2.53841,2.31481,2.70472,22.3396,13.6826,7.77701,8.29254
200,1,292.873,275.663,-1,-1,-1,-0.262541,-1.08219,-1.86388,-0.679742,-0.179205,2.53841,2.31481,2.70472,28.5874,13.6826,7.77701,8.29254
201,1,193.203,219.145,-1,-1,-1,-0.431604,-1.08219,-1.86388,-0.679742,-0.423619,2.53841,2.31481,2.70472,36.2078,13.6826,7.77701,8.29254
202,1,234.907,230.252,-1,-1,-1,0.0375897,-1.08219,-1.86388,-0.679742,1.87409,2.53841,2.31481,2.70472,29.4213,13.6826,7.77701,8.29254
203,2,105.125,320.705,58.9155,-1,-1,0.376803,0.322026,-1.86388,-0.679742,-1.40771,1.80808,2.31481,2.70472,24.6809,10.6801,7.77701,8.29254
204,2,122.212,286.045,144.809,-1,-1,1.34055,0.491767,-1.86388,-0.679742,-0.468674,2.58121,2.31481,2.70472,48.9076,17.6565,7.77701,8.29254
205,3,514.701,379.613,91.4417,45.1801,-1,-0.728507,1.10972,-1.35107,-0.679742,-1.45747,-0.914436,-1.94191,2.70472,30.9076,18.2887,6.28202,8.29254
206,5,720.612,541.403,129.63,92.0552,54.1378,-0.673863,-1.8655,-1.08376,-2.15415,1.87947,2.16757,-0.600824,0.523569,133.151,20.3399,14.0827,7.29304
207,3,103.215,190.558,86.994,35.0967,-1,1.41499,0.771853,-0.438444,-2.15415,0.226682,-2.54831,-2.45792,0.523569,35.0084,15.7369,5.69078,7.29304
208,1,263.017,269.411,-1,-1,-1,-2.15306,0.771853,-0.438444,-2.15415,-2.38204,-2.54831,-2.45792,0.523569,31.1773,15.7369,5.69078,7.29304
209,2,554.083,526.572,36.3875,-1,-1,0.311124,-2.21302,-0.438444,-2.15415,2.65997,2.95558,-2.45792,0.523569,17.7917,5.49347,5.69078,7.29304
210,2,141.798,195.002,72.5213,-1,-1,-0.0814967,-0.468518,-0.438444,-2.15415,-0.455519,-2.96835,-2.45792,0.523569,38.499,8.70383,5.69078,7.29304
211,1,207.727,206.003,-1,-1,-1,-0.588466,-0.468518,-0.438444,-2.15415,2.37242,-2.96835,-2.45792,0.523569,34.7892,8.70383,5.69078,7.29304
212,1,233.715,200.704,-1,-1,-1,-0.227105,-0.468518,-0.438444,-2.15415,-0.158046,-2.96835,-2.45792,0.523569,32.1973,8.70383,5.69078,7.29304
213,3,112.739,178.229,154.09,84.9284,-1,0.00838882,0.386701,-1.86387,-2.15415,1.96051,-0.739856,3.04912,0.523569,37.7226,23.104,19.3575,7.29304
214,1,172.854,216.24,-1,-1,-1,1.18061,0.386701,-1.86387,-2.15415,2.24458,-0.739856,3.04912,0.523569,32.6238,23.104,19.3575,7.29304
215,2,400.497,372.994,120.407,-1,-1,-1.55688,-0.368125,-1.86387,-2.15415,3.04355,1.05768,3.04912,0.523569,75.492,23.7127,19.3575,7.29304
216,2,260.654,157.509,57.9738,-1,-1,2.16273,0.224817,-1.86387,-2.15415,-2.03809,-0.143852,3.04912,0.523569,11.7704,9.42539,19.3575,7.29304
217,1,311.649,300.774,-1,-1,-1,0.309138,0.224817,-1.86387,-2.15415,0.858386,-0.143852,3.04912,0.523569,41.3918,9.42539,19.3575,7.29304
218,3,432.054,299.611,88.9713,43.1715,-1,0.543158,-0.584651,1.06571,-2.15415,-1.06723,-0.558385,-1.23214,0.523569,34.3031,13.1344,6.27752,7.29304
219,3,226.513,345.607,69.6659,41.4715,-1,0.315023,2.03455,-0.858607,-2.15415,-1.57667,2.01051,0.734518,0.523569,27.4573,9.04715,5.95881,7.29304
220,4,135.01,203.626,148.411,96.1871,59.9186,0.720991,-0.46689,-2.08722,0.795917,-2.31689,0.509707,0.0457506,-1.53741,14.1246,17.3697,14.6314,8.37943
221,3,561.811,400.235,299.424,36.0014,-1,-0.751318,0.40155,0.807553,0.795917,0.626766,1.96853,1.81974,-1.53741,34.2196,40.5819,2.89277,8.37943
222,2,392.747,484.547,36.5512,-1,-1,-2.23535,0.0516274,0.807553,0.795917,-0.834989,0.903757,1.81974,-1.53741,33.1791,5.53775,2.89277,8.37943
223,2,261.995,253.057,41.9052,-1,-1,-0.0110454,-1.89808,0.807553,0.795917,0.115533,-1.54811,1.81974,-1.53741,10.4146,4.91651,2.89277,8.37943
224,4,602.838,309.726,191.845,95.8184,77.626,-1.34547,0.254538,1.06071,-1.78233,2.39419,-2.95635,2.85807,2.07899,51.6086,17.085,9.72088,9.74654
225,4,602.838,309.726,191.845,95.8184,77.626,-1.34547,0.254538,1.06071,-1.78233,2.39419,-2.95635,2.85807,2.07899,51.6086,17.085,9.72088,9.74654
226,2,155.909,232.243,60.6712,-1,-1,0.00145785,-1.60159,1.06071,-1.78233,-3.03074,0.390508,2.85807,2.07899,22.6469,10.1272,9.72088,9.74654
227,2,505.596,418.762,269.52,-1,-1,-1.62229,-2.00694,1.06071,-1.78233,0.179599,-1.49198,2.85807,2.07899,54.2645,15.0246,9.72088,9.74654
228,2,296.679,256.086,42.594,-1,-1,-0.684308,-0.97259,1.06071,-1.78233,2.67031,2.10277,2.85807,2.07899,10.0832,2.17262,9.72088,9.74654
229,3,321.297,351.676,56.0094,38.9679,-1,0.739577,1.64512,1.22707,-1.78233,1.00562,-2.45172,0.826242,2.07899,34.2941,7.47919,6.56314,9.74654
230,2,194.246,270.089,38.7547,-1,-1,0.59841,1.18333,1.22707,-1.78233,-1.99712,0.993704,0.826242,2.07899,23.5338,6.99435,6.56314,9.74654
231,2,377.076,298.824,51.7981,-1,-1,0.198506,-0.0722799,1.22707,-1.78233,0.978949,-0.608223,0.826242,2.07899,23.998,6.71692,6.56314,9.74654
232,4,88.4617,209.323,115.666,41.7253,37.8078,-0.580195,0.689164,-0.0910899,-2.1899,2.92276,-0.448657,2.98784,-0.399301,29.2671,16.537,6.51547,6.81524
233,3,386.211,387.915,80.3901,37.758,-1,0.568875,0.811318,-1.77415,-2.1899,-2.45575,1.72812,2.48772,-0.399301,31.0926,9.80712,7.22198,6.81524
234,1,291.853,295.3,-1,-1,-1,-1.50059,0.811318,-1.77415,-2.1899,-2.82549,1.72812,2.48772,-0.399301,33.718,9.80712,7.22198,6.81524
235,1,291.483,226.708,-1,-1,-1,1.74744,0.811318,-1.77415,-2.1899,-2.65073,1.72812,2.48772,-0.399301,16.018,9.80712,7.22198,6.81524
236,4,502.242,377.109,246.427,207.562,125.731,-1.18358,1.61453,-1.66446,-1.79585,-0.415464,-2.20392,-0.465523,3.10563,38.7025,20.8935,31.9873,13.0937
237,1,284.082,262.927,-1,-1,-1,1.4028,1.61453,-1.66446,-1.79585,0.648136,-2.20392,-0.465523,3.10563,37.2761,20.8935,31.9873,13.0937
238,1,253.569,244.32,-1,-1,-1,0.986191,1.61453,-1.66446,-1.79585,-0.580129,-2.20392,-0.465523,3.10563,32.6381,20.8935,31.9873,13.0937
239,2,218.161,175.585,35.1943,-1,-1,-1.92894,-0.742066,-1.66446,-1.79585,-2.59936,-1.33786,-0.465523,3.10563,20.6447,7.9812,31.9873,13.0937
240,2,323.964,259.271,66.3856,-1,-1,-1.3087,1.61535,-1.66446,-1.79585,1.96891,1.50413,-0.465523,3.10563,20.9685,8.02501,31.9873,13.0937
241,2,119.997,217.23,35.1382,-1,-1,-0.910065,-1.98201,-1.66446,-1.79585,0.565885,-2.20764,-0.465523,3.10563,20.8458,6.93765,31.9873,13.0937
242,1,192.753,211.768,-1,-1,-1,0.837236,-1.98201,-1.66446,-1.79585,-2.73559,-2.20764,-0.465523,3.10563,22.6004,6.93765,31.9873,13.0937
243,2,216.469,157.798,46.2491,-1,-1,0.179631,-1.86916,-1.66446,-1.79585,0.742361,0.857775,-0.465523,3.10563,18.3031,9.14729,31.9873,13.0937
244,1,192.481,185.754,-1,-1,-1,-1.96819,-1.86916,-1.66446,-1.79585,0.753531,0.857775,-0.465523,3.10563,19.3956,9.14729,31.9873,13.0937
245,3,300.77,211.968,109.116,85.709,-1,-2.35943,-1.56483,0.295268,-1.79585,-0.375727,0.729494,1.81236,3.10563,21.625,17.1981,13.5867,13.0937
246,3,333.924,196.336,140.198,37.928,-1,-0.120919,2.29891,-0.271841,-1.79585,-1.31009,-0.7496,0.576526,3.10563,27.9738,10.348,4.86575,13.0937
247,2,341.37,442.016,68.5009,-1,-1,-1.18873,-1.25451,-0.271841,-1.79585,1.73549,-1.06424,0.576526,3.10563,40.3556,9.68206,4.86575,13.0937
248,2,323.979,289.396,39.2055,-1,-1,0.457956,0.718363,-0.271841,-1.79585,0.196912,-1.72447,0.576526,3.10563,48.2401,5.77608,4.86575,13.0937
249,2,124.436,151.278,78.4512,-1,-1,-0.01625,-2.34393,-0.271841,-1.79585,0.537457,2.77399,0.576526,3.10563,15.1078,10.0292,4.86575,13.0937
250,1,259.271,158.248,-1,-1,-1,2.32472,-2.34393,-0.271841,-1.79585,-1.20776,2.77399,0.576526,3.10563,16.8502,10.0292,4.86575,13.0937
251,1,737.485,745.991,-1,-1,-1,-1.14017,-2.34393,-0.271841,-1.79585,1.51482,2.77399,0.576526,3.10563,51.2956,10.0292,4.86575,13.0937
252,1,177.86,181.355,-1,-1,-1,-1.21021,-2.34393,-0.271841,-1.79585,2.58104,2.77399,0.576526,3.10563,19.3825,10.0292,4.86575,13.0937
253,2,319.681,288.976,50.6039,-1,-1,0.879881,-1.10212,-0.271841,-1.79585,-2.44194,-2.70567,0.576526,3.10563,18.9813,6.46988,4.86575,13.0937
254,3,252.848,138.814,68.0465,46.191,-1,0.442524,0.1343,0.0740476,-1.79585,2.35184,1.43731,2.72069,3.10563,28.8386,9.23475,6.97423,13.0937
255,2,124.58,226.441,97.7557,-1,-1,-0.883751,-2.37779,0.0740476,-1.79585,-2.38846,0.20691,2.72069,3.10563,12.7672,8.3708,6.97423,13.0937
256,2,218.511,273.284,47.2661,-1,-1,2.27692,0.362363,0.0740476,-1.79585,0.42528,2.68405,2.72069,3.10563,28.256,7.11699,6.97423,13.0937
257,1,270.842,179.502,-1,-1,-1,-1.03649,0.362363,0.0740476,-1.79585,-1.31986,2.68405,2.72069,3.10563,18.9619,7.11699,6.97423,13.0937
258,4,282.496,265.733,101.576,58.5852,36.059,0.254688,-0.668113,-0.348704,-1.14496,0.198771,-0.703722,-1.23353,-0.721189,26.095,18.6533,7.243,6.75262
259,3,271.204,207.346,65.3823,56.9343,-1,0.852456,-0.113104,1.12494,-1.14496,-2.33339,-2.96402,-1.18582,-0.721189,31.1054,8.3898,6.88909,6.75262
260,1,247.104,234.613,-1,-1,-1,0.210847,-0.113104,1.12494,-1.14496,1.85262,-2.96402,-1.18582,-0.721189,20.168,8.3898,6.88909,6.75262
261,2,472.819,562.677,91.3565,-1,-1,-0.0754687,0.465612,1.12494,-1.14496,1.71038,-2.81056,-1.18582,-0.721189,18.8557,17.1752,6.88909,6.75262
262,1,194.629,223.38,-1,-1,-1,-0.831607,0.465612,1.12494,-1.14496,-0.64244,-2.81056,-1.18582,-0.721189,22.0546,17.1752,6.88909,6.75262
263,2,130.62,206.777,64.2429,-1,-1,-1.06118,-1.6079,1.12494,-1.14496,-1.97321,1.24794,-1.18582,-0.721189,39.1412,12.0693,6.88909,6.75262
264,2,164.29,217.628,115.25,-1,-1,-0.616065,-1.91486,1.12494,-1.14496,-1.53715,0.990752,-1.18582,-0.721189,16.794,11.4717,6.88909,6.75262
265,2,268.894,200.167,58.617,-1,-1,0.20992,0.00134054,1.12494,-1.14496,0.916785,1.51548,-1.18582,-0.721189,26.7638,8.45604,6.88909,6.75262
266,1,175.134,296.077,-1,-1,-1,0.349603,0.00134054,1.12494,-1.14496,-2.06159,1.51548,-1.18582,-0.721189,51.6752,8.45604,6.88909,6.75262
267,3,64.4419,210.611,105.543,46.9302,-1,0.406382,0.00318886,1.57881,-1.14496,2.83219,0.0612676,0.444204,-0.721189,29.7932,18.2613,4.20042,6.75262
268,1,207.458,270.567,-1,-1,-1,0.727666,0.00318886,1.57881,-1.14496,-2.31765,0.0612676,0.444204,-0.721189,34.0667,18.2613,4.20042,6.75262
269,3,219.942,239.592,132.172,54.4993,-1,0.727765,1.8505,0.596128,-1.14496,-2.38272,1.70857,-1.948,-0.721189,33.3829,20.0256,10.8515,6.75262
270,2,288.517,259.648,136.867,-1,-1,0.438334,-1.66043,0.596128,-1.14496,0.993329,2.67247,-1.948,-0.721189,37.428,18.2782,10.8515,6.75262
271,1,138.44,202.508,-1,-1,-1,2.24708,-1.66043,0.596128,-1.14496,0.826775,2.67247,-1.948,-0.721189,25.6188,18.2782,10.8515,6.75262
272,2,149.985,229.902,91.677,-1,-1,-2.05208,-0.53341,0.596128,-1.14496,-1.35888,1.80754,-1.948,-0.721189,33.4974,17.2698,10.8515,6.75262
273,2,110.04,274.928,186.125,-1,-1,-0.722916,0.311622,0.596128,-1.14496,2.1007,-0.753063,-1.948,-0.721189,41.9727,27.7078,10.8515,6.75262
274,3,477.854,544.41,200.437,97.844,-1,0.948487,1.66213,-0.898217,-1.14496,-0.541158,2.12165,-0.0367605,-0.721189,32.4058,37.4524,9.67749,6.75262
275,2,282.224,236.053,63.2667,-1,-1,2.14369,-2.01949,-0.898217,-1.14496,0.905196,2.1365,-0.0367605,-0.721189,20.4968,10.3684,9.67749,6.75262
276,2,470.754,312.658,47.6964,-1,-1,0.215646,-1.55964,-0.898217,-1.14496,-1.61866,-0.525501,-0.0367605,-0.721189,26.1833,5.6051,9.67749,6.75262
277,2,265.12,230.957,49.0635,-1,-1,1.56513,-1.83977,-0.898217,-1.14496,-3.11365,-2.42626,-0.0367605,-0.721189,16.5976,7.77626,9.67749,6.75262
278,2,196.915,355.945,285.003,-1,-1,0.15729,1.6743,-0.898217,-1.14496,-1.07658,1.52479,-0.0367605,-0.721189,43.7286,22.9323,9.67749,6.75262
279,3,73.3858,170.38,57.6788,42.8415,-1,1.93855,-1.96463,1.1843,-1.14496,-2.01193,0.493018,1.76156,-0.721189,19.883,7.31302,6.66238,6.75262
280,1,391.463,392.577,-1,-1,-1,2.32604,-1.96463,1.1843,-1.14496,-0.976425,0.493018,1.76156,-0.721189,24.648,7.31302,6.66238,6.75262
281,3,195.14,325.697,66.7226,65.5044,-1,0.196248,-0.373974,-0.299348,-1.14496,-2.7241,1.42397,0.407925,-0.721189,21.2743,9.25224,10.7035,6.75262
282,1,396.464,408.575,-1,-1,-1,2.25302,-0.373974,-0.299348,-1.14496,-1.89596,1.42397,0.407925,-0.721189,25.016,9.25224,10.7035,6.75262
283,1,208,206.636,-1,-1,-1,-2.19694,-0.373974,-0.299348,-1.14496,-2.63824,1.42397,0.407925,-0.721189,36.2691,9.25224,10.7035,6.75262
284,3,287.599,215.18,48.0121,40.0369,-1,-2.00266,0.73595,2.33598,-1.14496,2.36495,2.71625,0.931733,-0.721189,26.6266,10.3639,5.49826,6.75262
285,2,267.703,156.123,111.436,-1,-1,1.452,1.12929,2.33598,-1.14496,1.92459,2.18177,0.931733,-0.721189,15.7196,8.55746,5.49826,6.75262
286,1,188.702,207.585,-1,-1,-1,1.08457,1.12929,2.33598,-1.14496,-0.189912,2.18177,0.931733,-0.721189,17.9616,8.55746,5.49826,6.75262
287,3,136.621,213.27,124.987,79.0822,-1,-0.887437,-0.717926,-1.54148,-1.14496,0.713995,-2.7925,2.845,-0.721189,31.1218,21.5747,12.2145,6.75262
288,1,287.069,276.983,-1,-1,-1,-2.391,-0.717926,-1.54148,-1.14496,-3.11434,-2.7925,2.845,-0.721189,13.3689,21.5747,12.2145,6.75262
289,1,467.671,436.808,-1,-1,-1,-0.0655969,-0.717926,-1.54148,-1.14496,-3.06813,-2.7925,2.845,-0.721189,61.1074,21.5747,12.2145,6.75262
290,2,245.754,194.751,107.836,-1,-1,0.140179,-0.676379,-1.54148,-1.14496,1.5432,2.59905,2.845,-0.721189,18.5602,14.0825,12.2145,6.75262
291,3,189.156,265.642,47.597,36.91,-1,-1.38311,-0.345408,1.21259,-1.14496,0.184597,3.05402,-1.47129,-0.721189,30.6706,7.54905,6.47966,6.75262
292,1,234.865,223.734,-1,-1,-1,-2.39484,-0.345408,1.21259,-1.14496,-0.24065,3.05402,-1.47129,-0.721189,12.4837,7.54905,6.47966,6.75262
293,1,153.638,175.616,-1,-1,-1,-1.14728,-0.345408,1.21259,-1.14496,-2.88773,3.05402,-1.47129,-0.721189,17.5334,7.54905,6.47966,6.75262
294,3,81.629,183.524,166.994,41.8444,-1,-1.08119,0.401609,0.764813,-1.14496,-2.8348,-0.37009,-2.9921,-0.721189,22.737,36.6505,7.84354,6.75262
295,3,156.823,131.412,65.9956,43.9317,-1,-0.16404,0.220647,-1.51931,-1.14496,0.805699,1.11445,-2.40625,-0.721189,14.4379,9.55048,10.5854,6.75262
296,2,204.933,149.182,37.1971,-1,-1,-0.849503,2.11104,-1.51931,-1.14496,1.98224,1.97566,-2.40625,-0.721189,20.7097,6.94668,10.5854,6.75262
297,1,250.534,234.818,-1,-1,-1,1.95794,2.11104,-1.51931,-1.14496,-2.68174,1.97566,-2.40625,-0.721189,46.1353,6.94668,10.5854,6.75262
298,1,216.092,227.385,-1,-1,-1,1.29693,2.11104,-1.51931,-1.14496,-3.01307,1.97566,-2.40625,-0.721189,24.8233,6.94668,10.5854,6.75262
299,2,194.77,189.443,35.2999,-1,-1,-1.36516,0.221751,-1.51931,-1.14496,0.824257,0.8479,-2.40625,-0.721189,26.2047,4.71804,10.5854,6.75262
300,1,265.745,268.29,-1,-1,-1,2.30503,0.221751,-1.51931,-1.14496,-0.566593,0.8479,-2.40625,-0.721189,42.7274,4.71804,10.5854,6.75262
301,1,84.6917,151.36,-1,-1,-1,0.823325,0.221751,-1.51931,-1.14496,1.25261,0.8479,-2.40625,-0.721189,19.0927,4.71804,10.5854,6.75262
302,2,217.879,131.422,107.234,-1,-1,-1.05313,-0.930438,-1.51931,-1.14496,-0.125685,-0.570386,-2.40625,-0.721189,24.5968,12.0904,10.5854,6.75262
303,2,152.279,217.772,68.4159,-1,-1,1.12369,-0.878486,-1.51931,-1.14496,-0.445397,2.19315,-2.40625,-0.721189,22.5438,11.3478,10.5854,6.75262
304,1,187.113,209.807,-1,-1,-1,-0.829268,-0.878486,-1.51931,-1.14496,0.0290111,2.19315,-2.40625,-0.721189,16.2749,11.3478,10.5854,6.75262
305,3,218.253,128.493,53.561,41.5328,-1,-2.04425,-1.59079,1.62739,-1.14496,-1.31862,-1.12326,-2.02395,-0.721189,25.5882,6.70349,7.04555,6.75262
306,1,356.23,416.154,-1,-1,-1,0.5113,-1.59079,1.62739,-1.14496,2.38166,-1.12326,-2.02395,-0.721189,61.3854,6.70349,7.04555,6.75262
307,1,202.712,211.248,-1,-1,-1,-0.44037,-1.59079,1.62739,-1.14496,-0.744541,-1.12326,-2.02395,-0.721189,22.027,6.70349,7.04555,6.75262
308,1,168.894,166.624,-1,-1,-1,0.328221,-1.59079,1.62739,-1.14496,0.879273,-1.12326,-2.02395,-0.721189,32.826,6.70349,7.04555,6.75262
309,3,248.786,91.869,80.2891,41.874,-1,1.31836,-2.0604,-0.229442,-1.14496,2.40059,2.36195,3.08079,-0.721189,15.9373,11.5614,5.51389,6.75262
310,1,227.341,240.245,-1,-1,-1,-0.594175,-2.0604,-0.229442,-1.14496,-0.77294,2.36195,3.08079,-0.721189,14.2452,11.5614,5.51389,6.75262
311,1,137.965,181.261,-1,-1,-1,-0.512784,-2.0604,-0.229442,-1.14496,2.37573,2.36195,3.08079,-0.721189,30.236,11.5614,5.51389,6.75262
312,2,323.049,251.403,83.2248,-1,-1,0.228998,-0.178145,-0.229442,-1.14496,1.2769,0.95057,3.08079,-0.721189,53.0079,11.293,5.51389,6.75262
313,1,192.983,207.457,-1,-1,-1,1.52777,-0.178145,-0.229442,-1.14496,1.34722,0.95057,3.08079,-0.721189,43.2622,11.293,5.51389,6.75262
314,2,250.038,210.121,179.113,-1,-1,2.2444,-0.0514047,-0.229442,-1.14496,-2.60911,-0.54075,3.08079,-0.721189,32.8982,21.7092,5.51389,6.75262
315,3,166.321,218.386,45.6893,41.8617,-1,-1.09359,-0.454351,-1.38241,-1.14496,-1.71953,-3.04941,0.961128,-0.721189,17.5914,10.7866,6.35149,6.75262
316,3,335.518,318.803,51.0547,35.057,-1,1.58222,1.56097,-2.23977,-1.14496,-1.08757,-0.443216,0.990595,-0.721189,40.618,7.07386,5.40236,6.75262
317,2,209.411,135.096,62.5481,-1,-1,-0.2261,0.335941,-2.23977,-1.14496,-1.81179,-2.04323,0.990595,-0.721189,18.6825,5.33729,5.40236,6.75262
318,2,284.822,168.699,156.134,-1,-1,1.38655,2.29107,-2.23977,-1.14496,0.255079,1.36247,0.990595,-0.721189,29.3389,30.0525,5.40236,6.75262
319,3,310.175,272.129,110.913,74.1561,-1,-0.628866,-2.02229,-0.93411,-1.14496,-0.0740341,-1.74035,-1.36133,-0.721189,47.8994,12.0648,9.84796,6.75262
320,2,64.6576,198.03,42.5755,-1,-1,-2.31898,0.107926,-0.93411,-1.14496,-2.6926,0.689402,-1.36133,-0.721189,18.675,9.17845,9.84796,6.75262
321,3,214.236,105.784,90.3903,66.3241,-1,1.32341,0.449988,0.766106,-1.14496,1.54411,0.0339739,0.801767,-0.721189,17.8866,8.66929,11.1908,6.75262
